	frame	subF	1stSym	symbol#	cellId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	54	7	158	21	1	26	5960	8	0	2.48635	 	0	4.87166e-06
DL	54	7	179	5	1	27	4353	18	0	14.0575	 	0	0
DL	54	7	205	21	1	2	5960	8	0	5.00435	 	0	0
DL	54	7	226	4	1	3	5030	22	0	17.9918	 	0	0
DL	54	7	230	5	1	4	8903	28	0	49.0734	 	0	0
DL	54	8	1	6	1	6	4641	16	3	-27.9114	 	1	1
DL	54	8	7	4	1	5	3481	18	0	20.5184	 	0	0
DL	54	8	11	6	1	6	4641	16	0	-27.9114	 	1	1
DL	54	8	1	25	2	7	4836	6	1	-23.8901	 	1	1
DL	54	8	26	1	2	10	1776	28	0	53.1602	 	0	0
DL	54	8	27	1	2	11	1776	28	0	48.3897	 	0	0
DL	54	8	28	2	2	12	950	12	0	6.81451	 	0	1.93623e-12
DL	54	8	30	1	2	13	1776	28	0	45.6366	 	0	0
DL	54	8	17	16	1	7	4540	8	0	2.30888	 	0	0.022431
DL	54	8	31	2	2	1	3558	28	0	51.2568	 	0	0
DL	54	8	33	2	2	2	3558	28	0	27.154	 	0	7.71605e-14
DL	54	8	33	3	1	8	5341	28	0	40.3566	 	0	0
DL	54	8	35	1	2	3	1776	28	0	56.6532	 	0	0
DL	54	8	36	2	2	4	1543	16	0	-27.7662	 	1	1
DL	54	8	36	3	1	9	5341	28	0	24.7662	 	0	1.1835e-13
DL	54	8	38	2	2	5	2901	24	0	19.2526	 	1	0.899731
DL	54	8	40	1	2	6	1776	28	0	55.3948	 	0	0
DL	54	8	39	3	1	10	5341	28	0	44.5294	 	0	0
DL	54	8	41	1	2	8	1776	28	0	46.4913	 	0	0
DL	54	8	42	1	2	9	1776	28	0	-5.87389	 	1	1
DL	54	8	42	3	1	11	4933	26	0	21.9832	 	1	0.897195
DL	54	8	45	16	1	12	1131	2	0	-3.6382	 	0	0
DL	54	8	61	3	1	13	5341	28	0	27.5196	 	0	0
DL	54	8	64	3	1	14	5341	28	0	39.004	 	0	0
DL	54	8	67	10	1	15	7740	16	0	9.9713	 	0	0
DL	54	8	77	3	1	16	5341	28	0	48.7874	 	0	0
DL	54	8	80	3	1	17	5341	28	0	53.792	 	0	0
DL	54	8	83	7	1	18	7451	20	0	16.4924	 	0	0
DL	54	8	90	12	1	19	7431	14	0	8.44648	 	0	0
DL	54	8	102	16	1	20	4540	8	0	4.66951	 	0	0
DL	54	8	118	3	1	21	5341	28	0	38.4111	 	0	0
DL	54	8	121	3	1	22	5341	28	0	39.617	 	0	0
DL	54	8	124	15	1	23	5805	10	0	5.37086	 	0	5.75265e-05
DL	54	8	139	3	1	24	5341	28	0	51.8983	 	0	0
DL	54	8	142	16	1	25	3092	6	0	0.528364	 	0	0
DL	54	8	158	16	1	26	4540	8	0	2.48635	 	0	3.65375e-06
DL	54	8	174	9	1	27	7837	18	0	14.0575	 	0	0
DL	54	8	200	17	1	2	4823	8	0	5.00435	 	0	0
DL	54	8	217	3	1	4	5341	28	0	49.0734	 	0	0
DL	54	9	1	2	2	14	950	12	2	-27.2247	 	1	1
DL	54	9	1	7	1	5	10161	24	2	4.46383	 	1	1
DL	54	9	3	7	2	12	3338	12	1	5.35468	 	0	0
DL	54	9	10	2	2	5	2901	24	1	22.2613	 	0	0
DL	54	9	8	6	1	6	4641	16	2	4.74887	 	0	3.68061e-12
DL	54	9	12	2	2	9	3558	28	1	27.8279	 	1	0.999538
DL	54	9	14	1	2	10	1776	28	0	49.3279	 	0	0
DL	54	9	15	1	2	11	1776	28	0	48.3897	 	0	0
DL	54	9	14	8	1	6	1543	6	1	-25.629	 	1	1
DL	54	9	22	3	1	11	4933	26	1	23.6758	 	0	0
DL	54	9	16	11	2	12	3118	8	0	4.18502	 	0	0
DL	54	9	27	1	2	13	1776	28	0	45.6366	 	0	0
DL	54	9	28	2	2	1	3558	28	0	51.2568	 	0	0
DL	54	9	30	2	2	2	3558	28	0	35.1033	 	0	0
DL	54	9	25	8	1	5	975	4	0	14.8119	 	0	0
DL	54	9	32	2	2	3	3558	28	0	54.7971	 	0	0
DL	54	9	34	4	2	4	3092	16	0	11.1325	 	0	0
DL	54	9	38	1	2	6	1776	28	0	55.3948	 	0	0
DL	54	9	33	13	1	7	2512	6	0	2.17903	 	0	0
DL	54	9	39	7	2	7	2706	10	0	7.9536	 	0	0
DL	54	9	46	1	2	8	1776	28	0	40.135	 	0	0
DL	54	9	46	5	1	8	8903	28	0	40.356	 	0	0
DL	54	9	51	5	1	9	8903	28	0	34.7955	 	0	0
DL	54	9	56	5	1	10	8903	28	0	46.6112	 	0	0
DL	54	9	61	5	1	11	7257	24	0	23.6758	 	0	0
DL	54	9	47	23	2	9	1183	0	0	20.2417	 	0	0
DL	54	9	66	13	1	12	917	2	0	-3.6382	 	0	0
DL	54	9	79	5	1	13	8903	28	0	27.5196	 	0	0
DL	54	9	84	5	1	14	8903	28	0	39.004	 	0	0
DL	54	9	89	6	1	15	4641	16	0	9.9713	 	0	0
DL	54	9	95	5	1	16	8903	28	0	48.7874	 	0	0
DL	54	9	100	5	1	17	8903	28	0	53.792	 	0	0
DL	54	9	105	5	1	18	5322	20	0	16.4924	 	0	0
DL	54	9	110	7	1	19	4333	14	0	8.44648	 	0	0
DL	54	9	117	13	1	20	3688	8	0	4.66951	 	0	0
DL	54	9	130	5	1	21	8903	28	0	38.4111	 	0	0
DL	54	9	135	5	1	22	8903	28	0	39.617	 	0	0
DL	54	9	140	13	1	23	5030	10	0	5.37086	 	0	5.03359e-05
DL	54	9	153	5	1	24	8903	28	0	51.8983	 	0	0
DL	54	9	158	13	1	25	2512	6	0	0.528364	 	0	0
DL	54	9	171	13	1	26	3688	8	0	2.48635	 	0	3.04479e-06
DL	54	9	184	5	1	27	4353	18	0	14.0575	 	0	0
DL	54	9	202	13	1	2	3688	8	0	5.00435	 	0	0
DL	54	9	215	6	1	3	7548	22	0	17.9918	 	0	0
DL	54	9	221	5	1	4	8903	28	0	49.0734	 	0	0
DL	55	0	1	7	1	5	10161	24	1	4.45162	 	1	1
DL	55	0	1	8	2	12	1543	6	1	-24.643	 	1	1
DL	55	0	9	1	2	1	1776	28	1	51.2568	 	0	0
DL	55	0	8	14	1	6	10838	16	1	-1.9317	 	1	1
DL	55	0	22	8	1	5	975	4	0	20.5184	 	0	0
DL	55	0	30	13	1	7	2512	6	0	2.42259	 	0	0
DL	55	0	43	3	1	8	5341	28	0	44.8716	 	0	0
DL	55	0	46	3	1	9	5341	28	0	34.7955	 	0	0
DL	55	0	49	3	1	10	5341	28	0	46.6112	 	0	0
DL	55	0	52	3	1	11	4933	26	0	23.6758	 	0	9.79879e-06
DL	55	0	10	47	2	7	5759	4	1	2.03308	 	0	0
DL	55	0	57	1	2	10	1776	28	0	53.1602	 	0	0
DL	55	0	58	1	2	11	1776	28	0	48.3897	 	0	0
DL	55	0	59	1	2	13	1776	28	0	45.6366	 	0	0
DL	55	0	60	2	2	1	2512	22	0	51.2568	 	0	0
DL	55	0	62	3	2	2	5341	28	0	35.1033	 	0	0
DL	55	0	65	1	2	3	1776	28	0	56.6532	 	0	0
DL	55	0	55	13	1	12	917	2	0	-5.40273	 	0	0.170798
DL	55	0	66	2	2	4	1543	16	0	11.1325	 	0	0
DL	55	0	68	2	2	5	2901	24	0	-17.1684	 	1	1
DL	55	0	68	3	1	13	5341	28	0	26.7555	 	0	0
DL	55	0	70	1	2	6	1776	28	0	55.3948	 	0	0
DL	55	0	71	1	2	8	1776	28	0	40.135	 	0	0
DL	55	0	71	3	1	14	5341	28	0	2.3564	 	1	1
DL	55	0	72	2	2	9	3286	26	0	27.8279	 	0	0
DL	55	0	74	10	1	15	7740	16	0	9.9713	 	0	0
DL	55	0	84	3	1	16	5341	28	0	48.7874	 	0	0
DL	55	0	87	3	1	17	5341	28	0	53.792	 	0	0
DL	55	0	90	7	1	18	7451	20	0	16.4924	 	0	0
DL	55	0	97	12	1	19	7431	14	0	8.44648	 	0	0
DL	55	0	109	13	1	20	3688	8	0	4.66951	 	0	0
DL	55	0	122	3	1	21	5341	28	0	38.4111	 	0	0
DL	55	0	125	3	1	22	5341	28	0	39.617	 	0	0
DL	55	0	128	13	1	23	5030	10	0	5.37086	 	0	5.03359e-05
DL	55	0	141	3	1	24	5341	28	0	51.8983	 	0	0
DL	55	0	144	13	1	25	2512	6	0	0.528364	 	0	0
DL	55	0	157	13	1	26	3688	8	0	2.48635	 	0	3.04479e-06
DL	55	0	170	9	1	27	7837	18	0	14.0575	 	0	0
DL	55	0	192	13	1	2	3688	8	0	5.00435	 	0	0
DL	55	0	205	4	1	3	5030	22	0	17.9918	 	0	0
DL	55	0	209	3	1	4	5341	28	0	49.0734	 	0	0
DL	55	1	1	5	2	14	3867	16	1	-27.2247	 	1	1
DL	55	1	1	5	1	5	7257	24	2	4.45162	 	1	1
DL	55	1	6	2	2	4	1543	16	1	-27.7662	 	1	1
DL	55	1	8	1	2	10	1776	28	0	53.1602	 	0	0
DL	55	1	9	1	2	11	1776	28	0	48.3897	 	0	0
DL	55	1	10	1	2	13	1776	28	0	45.6366	 	0	0
DL	55	1	11	2	2	1	3558	28	0	51.2568	 	0	0
DL	55	1	6	8	1	6	1543	6	1	-23.5523	 	1	1
DL	55	1	13	1	2	2	1776	28	0	35.1033	 	0	0
DL	55	1	14	2	2	3	3558	28	0	51.4859	 	0	0
DL	55	1	16	2	2	5	2901	24	0	22.2613	 	0	0
DL	55	1	18	1	2	6	1776	28	0	55.3948	 	0	0
DL	55	1	19	2	2	7	1235	14	0	7.9536	 	0	3.11705e-10
DL	55	1	21	1	2	8	1776	28	0	46.4913	 	0	0
DL	55	1	22	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	55	1	14	13	1	7	3688	8	1	2.24125	 	0	0
DL	55	1	27	6	1	15	4641	16	1	9.9713	 	0	0
DL	55	1	33	7	1	5	10161	24	0	20.5184	 	0	2.90656e-13
DL	55	1	40	5	1	8	8903	28	0	44.8716	 	0	0
DL	55	1	45	5	1	9	8903	28	0	34.7955	 	0	0
DL	55	1	50	5	1	10	8903	28	0	46.6112	 	0	0
DL	55	1	55	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	55	1	60	12	1	12	846	2	0	-3.6382	 	0	0
DL	55	1	72	5	1	13	8903	28	0	27.5196	 	0	0
DL	55	1	77	5	1	14	8903	28	0	39.004	 	0	0
DL	55	1	82	7	1	15	3338	12	0	9.9713	 	0	0
DL	55	1	89	5	1	16	8903	28	0	48.7874	 	0	0
DL	55	1	94	5	1	17	8903	28	0	53.792	 	0	0
DL	55	1	99	5	1	18	5322	20	0	16.4924	 	0	0
DL	55	1	104	7	1	19	4333	14	0	8.44648	 	0	0
DL	55	1	111	12	1	20	3403	8	0	4.66951	 	0	0
DL	55	1	123	5	1	21	8903	28	0	38.4111	 	0	0
DL	55	1	128	5	1	22	8903	28	0	39.617	 	0	0
DL	55	1	133	12	1	23	4641	10	0	5.37086	 	0	5.03359e-05
DL	55	1	145	5	1	24	8903	28	0	51.8983	 	0	0
DL	55	1	150	12	1	25	2317	6	0	0.528364	 	0	0
DL	55	1	162	12	1	26	3403	8	0	2.48635	 	0	3.04479e-06
DL	55	1	174	5	1	27	4353	18	0	14.0575	 	0	0
DL	55	1	191	12	1	2	3403	8	0	5.00435	 	0	0
DL	55	1	203	6	1	3	7548	22	0	17.9918	 	0	0
DL	55	1	209	5	1	4	8903	28	0	49.0734	 	0	0
DL	55	2	1	6	1	5	8709	24	1	4.45162	 	1	1
DL	55	2	7	10	1	6	7740	16	1	9.51707	 	1	1
DL	55	2	17	8	1	5	975	4	0	4.45162	 	0	0
DL	55	2	1	25	2	7	4836	6	2	-23.8901	 	1	1
DL	55	2	26	2	2	4	1543	16	1	11.1325	 	0	0.110152
DL	55	2	28	2	2	5	2901	24	1	22.2613	 	0	0
DL	55	2	30	1	2	9	1776	28	1	27.8279	 	1	0.989845
DL	55	2	31	1	2	10	1776	28	0	53.1602	 	0	0
DL	55	2	32	1	2	11	1776	28	0	48.3897	 	0	0
DL	55	2	33	4	2	12	1906	12	0	6.81451	 	0	0
DL	55	2	37	1	2	13	1776	28	0	45.6366	 	0	0
DL	55	2	25	14	1	7	3970	8	0	2.17759	 	0	0.139294
DL	55	2	38	3	2	1	5341	28	0	46.4915	 	0	0
DL	55	2	39	3	1	8	5341	28	0	43.8179	 	0	0
DL	55	2	41	4	2	2	7120	28	0	30.7887	 	0	0
DL	55	2	42	3	1	9	5341	28	0	34.7955	 	0	0
DL	55	2	45	3	1	10	5341	28	0	42.9317	 	0	0
DL	55	2	45	4	2	3	7120	28	0	51.4871	 	0	0
DL	55	2	48	3	1	11	4933	26	0	19.1696	 	1	1
DL	55	2	49	4	2	5	5030	22	0	19.252	 	0	0
DL	55	2	53	1	2	6	1776	28	0	55.3948	 	0	0
DL	55	2	54	1	2	8	1776	28	0	46.4913	 	0	0
DL	55	2	55	4	2	9	204	0	0	27.8279	 	0	0
DL	55	2	51	14	1	12	988	2	0	-4.44283	 	0	5.55112e-16
DL	55	2	65	3	1	13	5341	28	0	27.5196	 	0	0
DL	55	2	68	3	1	14	5341	28	0	39.004	 	0	0
DL	55	2	71	14	1	15	6683	12	0	9.9713	 	0	0
DL	55	2	85	3	1	16	5341	28	0	48.7874	 	0	0
DL	55	2	88	3	1	17	5341	28	0	53.792	 	0	0
DL	55	2	91	7	1	18	7451	20	0	16.4924	 	0	0
DL	55	2	98	12	1	19	7431	14	0	8.44648	 	0	0
DL	55	2	110	14	1	20	3970	8	0	4.66951	 	0	0
DL	55	2	124	3	1	21	5341	28	0	38.4111	 	0	0
DL	55	2	127	3	1	22	5341	28	0	39.617	 	0	0
DL	55	2	130	14	1	23	5416	10	0	5.37086	 	0	5.75265e-05
DL	55	2	144	3	1	24	5341	28	0	51.8983	 	0	0
DL	55	2	147	14	1	25	2706	6	0	0.528364	 	0	0
DL	55	2	161	14	1	26	3970	8	0	2.48635	 	0	3.65375e-06
DL	55	2	175	9	1	27	7837	18	0	14.0575	 	0	0
DL	55	2	198	14	1	2	3970	8	0	5.00435	 	0	0
DL	55	2	212	4	1	3	5030	22	0	17.9918	 	0	0
DL	55	2	216	3	1	4	5341	28	0	49.0734	 	0	0
DL	55	3	1	2	2	14	950	12	3	-27.2247	 	1	1
DL	55	3	3	2	2	9	3558	28	2	27.8279	 	0	0
DL	55	3	5	1	2	10	1776	28	0	53.1602	 	0	0
DL	55	3	1	6	1	6	4641	16	1	-24.1406	 	1	1
DL	55	3	6	1	2	11	1776	28	0	48.3897	 	0	0
DL	55	3	7	3	1	11	4933	26	1	8.64095	 	0	0
DL	55	3	10	6	1	5	8709	24	0	20.5184	 	0	2.49134e-13
DL	55	3	7	12	2	12	3403	8	0	-24.5183	 	1	1
DL	55	3	19	1	2	13	1776	28	0	45.6366	 	0	0
DL	55	3	20	2	2	1	3558	28	0	51.2568	 	0	0
DL	55	3	22	2	2	2	3558	28	0	35.1033	 	0	0
DL	55	3	24	2	2	3	3558	28	0	56.6532	 	0	0
DL	55	3	26	2	2	4	1543	16	0	11.1325	 	0	0
DL	55	3	28	2	2	5	2901	24	0	22.2613	 	0	0
DL	55	3	30	1	2	6	1776	28	0	55.3948	 	0	0
DL	55	3	16	16	1	7	4540	8	0	2.20898	 	0	0.0955755
DL	55	3	32	5	1	8	8903	28	0	44.8716	 	0	0
DL	55	3	31	8	2	7	4952	14	0	-1.05685	 	1	1
DL	55	3	39	1	2	8	1776	28	0	46.4913	 	0	0
DL	55	3	37	5	1	9	8903	28	0	31.4196	 	0	0
DL	55	3	40	2	2	9	2901	24	0	27.8279	 	0	0
DL	55	3	42	5	1	10	8903	28	0	46.6112	 	0	0
DL	55	3	47	5	1	11	7257	24	0	23.6758	 	0	0
DL	55	3	52	16	1	12	1131	2	0	-3.6382	 	0	0
DL	55	3	68	5	1	13	8903	28	0	27.5196	 	0	0
DL	55	3	73	5	1	14	8903	28	0	39.004	 	0	0
DL	55	3	78	6	1	15	4641	16	0	9.9713	 	0	0
DL	55	3	84	5	1	16	8903	28	0	48.7874	 	0	0
DL	55	3	89	5	1	17	8903	28	0	53.792	 	0	0
DL	55	3	94	5	1	18	5322	20	0	16.4924	 	0	0
DL	55	3	99	7	1	19	4333	14	0	8.44648	 	0	0
DL	55	3	106	16	1	20	4540	8	0	4.66951	 	0	0
DL	55	3	122	5	1	21	8903	28	0	38.4111	 	0	0
DL	55	3	127	5	1	22	8903	28	0	39.617	 	0	0
DL	55	3	132	15	1	23	5805	10	0	5.37086	 	0	5.75265e-05
DL	55	3	147	5	1	24	8903	28	0	51.8983	 	0	0
DL	55	3	152	16	1	25	3092	6	0	0.528364	 	0	0
DL	55	3	168	16	1	26	4540	8	0	2.48635	 	0	3.65375e-06
DL	55	3	184	5	1	27	4353	18	0	14.0575	 	0	0
DL	55	3	205	16	1	2	4540	8	0	5.00435	 	0	0
DL	55	3	221	6	1	3	7548	22	0	17.9918	 	0	0
DL	55	3	227	5	1	4	8903	28	0	49.0734	 	0	0
DL	55	4	1	8	2	12	1543	6	2	-25.0401	 	1	1
DL	55	4	1	8	1	6	1543	6	2	-27.9114	 	1	1
DL	55	4	9	2	2	5	2901	24	1	-17.1684	 	1	1
DL	55	4	11	1	2	10	1776	28	0	53.1602	 	0	0
DL	55	4	12	1	2	11	1776	28	0	48.3897	 	0	0
DL	55	4	13	1	2	13	1776	28	0	45.6366	 	0	0
DL	55	4	9	7	1	5	10161	24	3	4.50027	 	1	1
DL	55	4	14	2	2	1	3558	28	0	51.2568	 	0	0
DL	55	4	16	2	2	2	3558	28	0	27.154	 	0	7.71605e-14
DL	55	4	16	3	1	5	3189	20	0	4.48006	 	1	1
DL	55	4	18	2	2	3	3558	28	0	54.7971	 	0	0
DL	55	4	20	12	2	4	9289	16	0	11.1325	 	0	0
DL	55	4	32	1	2	6	1776	28	0	55.3948	 	0	0
DL	55	4	19	15	1	7	4255	8	0	2.17624	 	0	0.140604
DL	55	4	34	3	1	8	5341	28	0	44.8716	 	0	0
DL	55	4	37	3	1	9	5341	28	0	34.7955	 	0	0
DL	55	4	40	3	1	10	5341	28	0	46.6112	 	0	0
DL	55	4	33	11	2	7	3118	8	0	-2.42794	 	1	1
DL	55	4	44	1	2	8	1776	28	0	46.4913	 	0	0
DL	55	4	43	3	1	11	4933	26	0	19.1715	 	1	1
DL	55	4	45	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	55	4	46	15	1	12	1060	2	0	-3.6382	 	0	0
DL	55	4	61	3	1	13	5341	28	0	27.5196	 	0	0
DL	55	4	64	3	1	14	5341	28	0	39.004	 	0	0
DL	55	4	67	10	1	15	7740	16	0	9.9713	 	0	0
DL	55	4	77	3	1	16	5341	28	0	48.7874	 	0	0
DL	55	4	80	3	1	17	5341	28	0	53.792	 	0	0
DL	55	4	83	7	1	18	7451	20	0	16.4924	 	0	0
DL	55	4	90	12	1	19	7431	14	0	8.44648	 	0	0
DL	55	4	102	15	1	20	4255	8	0	4.66951	 	0	0
DL	55	4	117	3	1	21	5341	28	0	38.4111	 	0	0
DL	55	4	120	3	1	22	5341	28	0	39.617	 	0	0
DL	55	4	123	15	1	23	5805	10	0	5.37086	 	0	5.75265e-05
DL	55	4	138	3	1	24	5341	28	0	51.8983	 	0	0
DL	55	4	141	15	1	25	2901	6	0	0.528364	 	0	0
DL	55	4	156	15	1	26	4255	8	0	2.48635	 	0	3.65375e-06
DL	55	4	171	9	1	27	7837	18	0	14.0575	 	0	0
DL	55	4	195	15	1	2	4255	8	0	5.00435	 	0	0
DL	55	4	210	4	1	3	5030	22	0	17.9918	 	0	0
DL	55	4	214	3	1	4	5341	28	0	49.0734	 	0	0
DL	55	5	1	5	2	14	3867	16	2	-27.2247	 	1	1
DL	55	5	6	2	2	4	1543	16	2	11.1325	 	0	0.010129
DL	55	5	8	1	2	10	1776	28	0	53.1602	 	0	0
DL	55	5	9	1	2	11	1776	28	0	48.3897	 	0	0
DL	55	5	10	1	2	13	1776	28	0	45.6366	 	0	0
DL	55	5	11	2	2	1	3558	28	0	51.2568	 	0	0
DL	55	5	1	14	1	6	10838	16	2	-24.5166	 	1	1
DL	55	5	13	2	2	2	3558	28	0	35.1033	 	0	0
DL	55	5	15	1	2	3	1776	28	0	51.4859	 	0	0
DL	55	5	16	2	2	5	2901	24	0	22.2613	 	0	0
DL	55	5	18	1	2	6	1776	28	0	55.3948	 	0	0
DL	55	5	19	2	2	7	1235	14	0	7.9536	 	0	3.11705e-10
DL	55	5	15	7	1	5	10161	24	2	4.50027	 	1	1
DL	55	5	21	1	2	8	1776	28	0	46.4913	 	0	0
DL	55	5	22	1	2	9	1776	28	0	-5.87389	 	1	1
DL	55	5	22	3	1	14	5341	28	1	37.2439	 	0	0
DL	55	5	25	5	1	5	7257	24	0	20.5184	 	0	2.07612e-13
DL	55	5	30	12	1	7	3403	8	0	2.42259	 	0	0.00283355
DL	55	5	42	5	1	8	8903	28	0	44.8716	 	0	0
DL	55	5	47	5	1	9	8903	28	0	34.7955	 	0	0
DL	55	5	52	5	1	10	8903	28	0	46.6112	 	0	0
DL	55	5	57	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	55	5	62	12	1	12	619	0	0	-3.6382	 	0	0
DL	55	5	74	5	1	13	8903	28	0	27.5196	 	0	0
DL	55	5	79	7	1	14	1983	8	0	39.004	 	0	0
DL	55	5	86	6	1	15	4641	16	0	9.9713	 	0	0
DL	55	5	92	5	1	16	8903	28	0	48.7874	 	0	0
DL	55	5	97	5	1	17	8903	28	0	53.792	 	0	0
DL	55	5	102	5	1	18	5322	20	0	16.4924	 	0	0
DL	55	5	107	7	1	19	4333	14	0	8.44648	 	0	0
DL	55	5	114	12	1	20	3403	8	0	4.66951	 	0	0
DL	55	5	126	5	1	21	8903	28	0	38.4111	 	0	0
DL	55	5	131	5	1	22	8903	28	0	39.617	 	0	0
DL	55	5	136	12	1	23	4641	10	0	5.37086	 	0	5.03359e-05
DL	55	5	148	5	1	24	8903	28	0	51.8983	 	0	0
DL	55	5	153	12	1	25	2317	6	0	0.528364	 	0	0
DL	55	5	165	12	1	26	3403	8	0	2.48635	 	0	3.04479e-06
DL	55	5	177	5	1	27	4353	18	0	14.0575	 	0	0
DL	55	5	194	12	1	2	3403	8	0	5.00435	 	0	0
DL	55	5	206	6	1	3	7548	22	0	17.9918	 	0	0
DL	55	5	212	5	1	4	8903	28	0	49.0734	 	0	0
DL	55	6	1	8	1	6	1543	6	2	-27.9114	 	1	1
DL	55	6	9	5	1	5	7257	24	3	20.5184	 	0	0
DL	55	6	14	3	1	5	4353	24	0	20.5184	 	0	1.24567e-13
DL	55	6	1	25	2	7	4836	6	3	-23.8901	 	1	1
DL	55	6	26	1	2	9	1776	28	2	27.8279	 	0	0
DL	55	6	27	1	2	10	1776	28	0	53.1602	 	0	0
DL	55	6	28	1	2	11	1776	28	0	48.3897	 	0	0
DL	55	6	29	2	2	12	950	12	0	6.81451	 	0	1.93623e-12
DL	55	6	17	15	1	7	4255	8	0	2.31875	 	0	0.0191445
DL	55	6	31	1	2	13	1776	28	0	45.6366	 	0	0
DL	55	6	32	2	2	1	3558	28	0	19.0355	 	1	1
DL	55	6	32	3	1	8	5341	28	0	40.3566	 	0	0
DL	55	6	34	2	2	2	3558	28	0	32.7396	 	0	0
DL	55	6	36	1	2	3	1776	28	0	56.6532	 	0	0
DL	55	6	35	3	1	9	5341	28	0	30.8124	 	0	0
DL	55	6	37	2	2	4	1543	16	0	8.1238	 	1	1
DL	55	6	38	3	1	10	5341	28	0	44.5288	 	0	0
DL	55	6	39	2	2	5	2512	22	0	22.2613	 	0	0
DL	55	6	41	1	2	6	1776	28	0	52.7173	 	0	0
DL	55	6	42	1	2	8	1776	28	0	46.4913	 	0	0
DL	55	6	41	3	1	11	4933	26	0	8.68542	 	1	1
DL	55	6	43	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	55	6	44	15	1	12	1060	2	0	-3.6382	 	0	0
DL	55	6	59	3	1	13	5341	28	0	27.5196	 	0	0
DL	55	6	62	6	1	14	10685	28	0	39.004	 	0	0
DL	55	6	68	10	1	15	7740	16	0	9.9713	 	0	0
DL	55	6	78	3	1	16	5341	28	0	48.7874	 	0	0
DL	55	6	81	3	1	17	5341	28	0	53.792	 	0	0
DL	55	6	84	7	1	18	7451	20	0	16.4924	 	0	0
DL	55	6	91	12	1	19	7431	14	0	8.44648	 	0	0
DL	55	6	103	15	1	20	4255	8	0	4.66951	 	0	0
DL	55	6	118	3	1	21	5341	28	0	38.4111	 	0	0
DL	55	6	121	3	1	22	5341	28	0	39.617	 	0	0
DL	55	6	124	15	1	23	5805	10	0	5.37086	 	0	5.75265e-05
DL	55	6	139	3	1	24	5341	28	0	51.8983	 	0	0
DL	55	6	142	15	1	25	2901	6	0	0.528364	 	0	0
DL	55	6	157	15	1	26	4255	8	0	2.48635	 	0	3.65375e-06
DL	55	6	172	9	1	27	7837	18	0	14.0575	 	0	0
DL	55	6	196	15	1	2	4255	8	0	5.00435	 	0	0
DL	55	6	211	4	1	3	5030	22	0	17.9918	 	0	0
DL	55	6	215	3	1	4	5341	28	0	49.0734	 	0	0
DL	55	7	1	10	1	6	7740	16	2	-27.9114	 	1	1
DL	55	7	1	12	2	12	3403	8	1	-24.7714	 	1	1
DL	55	7	11	6	1	5	8709	24	2	15.9572	 	0	1.30686e-08
DL	55	7	17	3	1	11	4933	26	1	23.6758	 	0	0
DL	55	7	13	8	2	7	4952	14	1	4.94669	 	0	1.5574e-05
DL	55	7	21	1	2	10	1776	28	0	53.1602	 	0	0
DL	55	7	22	1	2	11	1776	28	0	48.3897	 	0	0
DL	55	7	23	1	2	13	1776	28	0	45.6366	 	0	0
DL	55	7	24	2	2	1	3558	28	0	51.2568	 	0	0
DL	55	7	20	8	1	5	975	4	0	4.5048	 	0	0
DL	55	7	26	2	2	2	3558	28	0	35.1033	 	0	0
DL	55	7	28	2	2	3	3558	28	0	51.4859	 	0	0
DL	55	7	30	4	2	4	3092	16	0	11.1325	 	0	0
DL	55	7	34	2	2	5	2901	24	0	22.2613	 	0	0
DL	55	7	36	1	2	6	1776	28	0	55.3948	 	0	0
DL	55	7	37	1	2	8	1776	28	0	46.4913	 	0	0
DL	55	7	38	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	55	7	28	14	1	7	2706	6	0	2.21618	 	0	0
DL	55	7	42	5	1	8	8903	28	0	44.8716	 	0	0
DL	55	7	47	5	1	9	8903	28	0	34.7955	 	0	0
DL	55	7	52	5	1	10	8903	28	0	46.6112	 	0	0
DL	55	7	57	6	1	11	7548	22	0	23.6758	 	0	0
DL	55	7	63	14	1	12	988	2	0	-3.6382	 	0	0
DL	55	7	77	5	1	13	8903	28	0	27.5196	 	0	0
DL	55	7	82	1	1	14	1776	28	0	39.004	 	0	0
DL	55	7	83	6	1	15	4641	16	0	9.9713	 	0	0
DL	55	7	89	5	1	16	8903	28	0	48.7874	 	0	0
DL	55	7	94	5	1	17	8903	28	0	53.792	 	0	0
DL	55	7	99	5	1	18	5322	20	0	16.4924	 	0	0
DL	55	7	104	7	1	19	4333	14	0	8.44648	 	0	0
DL	55	7	111	14	1	20	3970	8	0	4.66951	 	0	0
DL	55	7	125	5	1	21	8903	28	0	38.4111	 	0	0
DL	55	7	130	5	1	22	8903	28	0	39.617	 	0	0
DL	55	7	135	14	1	23	5416	10	0	5.37086	 	0	5.75265e-05
DL	55	7	149	5	1	24	8903	28	0	51.8983	 	0	0
DL	55	7	154	14	1	25	2706	6	0	0.528364	 	0	0
